subject,list,position,trial_type,item,session
207,11,8,recall,TOE,3
207,12,1,study,CAMEL,3
207,12,2,study,APPLE,3
207,12,3,study,CENT,3
207,12,4,study,JAM,3
207,12,5,study,FREEZER,3
207,12,6,study,SCARF,3
207,12,7,study,PICKLE,3
207,12,8,study,SLEEVE,3
207,12,9,study,VET,3
207,12,10,study,MATCH,3
207,12,11,study,TOWER,3
207,12,12,study,BLUEJAY,3
207,12,13,study,PAWN,3
207,12,14,study,PEACH,3
207,12,15,study,BOULDER,3
207,12,16,study,STONE,3
207,12,1,recall,BOULDER,3
207,12,2,recall,STONE,3
207,12,3,recall,PEACH,3
207,12,4,recall,PICKLE,3
207,12,5,recall,MATCH,3
207,12,6,recall,APPLE,3
207,12,7,recall,SLEEVE,3
207,12,8,recall,TOWER,3
207,12,9,recall,BLUEJAY,3
207,12,10,recall,SCARF,3
207,12,11,recall,CAMEL,3
207,12,12,recall,VET,3
207,13,1,study,AUTOMOBILE,4
207,13,2,study,MAILMAN,4
207,13,3,study,ENVELOPE,4
207,13,4,study,TOURIST,4
207,13,5,study,FOLDER,4
207,13,6,study,PHOTO,4
207,13,7,study,SCRIBBLE,4
207,13,8,study,TRAITOR,4
207,13,9,study,BUSH,4
207,13,10,study,LOUNGE,4
207,13,11,study,OLIVE,4
207,13,12,study,VEGETABLE,4
207,13,13,study,WHEEL,4
207,13,14,study,THICKET,4
207,13,15,study,BUGLE,4
207,13,16,study,BURGLAR,4
207,13,1,recall,BURGLAR,4
207,13,2,recall,THICKET,4
207,13,3,recall,BUSH,4
207,13,4,recall,AUTOMOBILE,4
207,13,5,recall,WHEEL,4
207,13,6,recall,ENVELOPE,4
207,13,7,recall,FOLDER,4
207,13,8,recall,BUGLE,4
207,14,1,study,RESTAURANT,4
207,14,2,study,TREE,4
207,14,3,study,CREATURE,4
207,14,4,study,SHORE,4
207,14,5,study,CAFETERIA,4
207,14,6,study,GRILL,4
207,14,7,study,BEE,4
207,14,8,study,OFFICE,4
207,14,9,study,BUREAU,4
207,14,10,study,VOLLEYBALL,4
207,14,11,study,PENGUIN,4
207,14,12,study,HAMBURGER,4
207,14,13,study,PALM,4
207,14,14,study,MITTEN,4
207,14,15,study,BAY,4
207,14,16,study,TIDE,4
207,14,1,recall,ZIPPER,4
207,14,2,recall,VOLLEYBALL,4
207,14,3,recall,GRILL,4
207,14,4,recall,HAMBURGER,4
207,14,5,recall,OFFICE,4
207,14,6,recall,PENGUIN,4
207,14,7,recall,CAFETERIA,4
207,14,8,recall,PALM,4
207,14,9,recall,MITTEN,4
207,14,10,recall,BEE,4
207,15,1,study,SILVERWARE,4
207,15,2,study,WEB,4
207,15,3,study,SHIRT,4
207,15,4,study,CANYON,4
207,15,5,study,PILLOW,4
207,15,6,study,KEY,4
207,15,7,study,PASSAGE,4
207,15,8,study,WHISTLE,4
207,15,9,study,ENGINEER,4
207,15,10,study,STREET,4
207,15,11,study,TAR,4
207,15,12,study,DENIM,4
207,15,13,study,BLADE,4
207,15,14,study,BROOK,4
207,15,15,study,DANCER,4
207,15,16,study,NEST,4
207,15,1,recall,NEST,4
207,15,2,recall,DANCER,4
207,15,3,recall,WEB,4
207,15,4,recall,KEY,4
207,15,5,recall,CANYON,4
207,15,6,recall,PASSAGE,4
207,15,7,recall,BROOK,4
207,15,8,recall,SILVERWARE,4
207,15,9,recall,SHIRT,4
207,15,10,recall,TAR,4
207,16,1,study,SENATE,4
207,16,2,study,POLITICIAN,4
207,16,3,study,HOUSE,4
207,16,4,study,HIKER,4
207,16,5,study,TWIN,4
207,16,6,study,GUEST,4
207,16,7,study,JOURNAL,4
207,16,8,study,CONTAINER,4
207,16,9,study,SIBLING,4
207,16,10,study,NOTEBOOK,4
207,16,11,study,LIBRARY,4
207,16,12,study,WRENCH,4
207,16,13,study,ARROW,4
207,16,14,study,KITE,4
207,16,15,study,BLUEPRINT,4
207,16,16,study,CONTRACTOR,4
207,16,1,recall,BLUEPRINT,4
207,16,2,recall,CONTRACTOR,4
207,16,3,recall,SIBLING,4
207,16,4,recall,NOTEBOOK,4
207,16,5,recall,JOURNAL,4
207,16,6,recall,WRENCH,4
207,16,7,recall,CONTAINER,4
207,16,8,recall,ARROW,4
207,17,1,study,FURNITURE,5
207,17,2,study,SCULPTURE,5
207,17,3,study,PAN,5
207,17,4,study,PAGE,5
207,17,5,study,THUMB,5
207,17,6,study,DIGGER,5
207,17,7,study,PAINT,5
207,17,8,study,BRUSH,5
207,17,9,study,LILY,5
207,17,10,study,FLOWER,5
207,17,11,study,PAD,5
207,17,12,study,MAGAZINE,5
207,17,13,study,SPATULA,5
207,17,14,study,THORN,5
207,17,15,study,PEDESTRIAN,5
207,17,16,study,SHOVEL,5
207,17,1,recall,SHOVEL,5
207,17,2,recall,GRAVEDIGGER,5
207,17,3,recall,THUMB,5
207,17,4,recall,THORN,5
207,17,5,recall,PAN,5
207,17,6,recall,SPATULA,5
207,17,7,recall,PAGE,5
207,17,8,recall,PAD,5
207,17,9,recall,SCULPTURE,5
207,17,10,recall,FURNITURE,5
207,17,11,recall,PAINT,5
207,17,12,recall,BRUSH,5
207,17,13,recall,MAGAZINE,5
207,18,1,study,RADISH,5
207,18,2,study,ZUCCHINI,5
207,18,3,study,BATH,5
207,18,4,study,CATHEDRAL,5
207,18,5,study,STAKE,5
207,18,6,study,COCOON,5
207,18,7,study,SCREEN,5
207,18,8,study,TUBE,5
207,18,9,study,MICROPHONE,5
207,18,10,study,ROSE,5
207,18,11,study,SERVANT,5
207,18,12,study,WORKER,5
207,18,13,study,HORNET,5
207,18,14,study,GRASSHOPPER,5
207,18,15,study,BIBLE,5
207,18,16,study,STEM,5
207,18,1,recall,STEM,5
207,18,2,recall,STAKE,5
207,18,3,recall,CATHEDRAL,5
207,18,4,recall,RADISH,5
207,18,5,recall,ZUCCHINI,5
207,19,1,study,SUPPER,5
207,19,2,study,KANGAROO,5
207,19,3,study,STAPLER,5
207,19,4,study,ELBOW,5
207,19,5,study,VAGRANT,5
207,19,6,study,EAR,5
207,19,7,study,HINGE,5
207,19,8,study,NEWSSTAND,5
207,19,9,study,WAITER,5
207,19,10,study,POSSUM,5
207,19,11,study,MOLECULE,5
207,19,12,study,EXPLOSION,5
207,19,13,study,SURF,5
207,19,14,study,DIVER,5
207,19,15,study,OCEAN,5
207,19,16,study,WATERFALL,5
207,19,1,recall,WATERFALL,5
207,19,2,recall,DIVER,5
207,19,3,recall,OCEAN,5
207,19,4,recall,SUPPER,5
207,19,5,recall,STAPLER,5
207,19,6,recall,ELBOW,5
207,19,7,recall,HINGE,5
207,19,8,recall,WAITER,5
207,19,9,recall,KANGAROO,5
207,20,1,study,POLYESTER,5
207,20,2,study,LINEN,5
207,20,3,study,SLEEVE,5
207,20,4,study,DILL,5
207,20,5,study,ACTOR,5
207,20,6,study,ACTRESS,5
207,20,7,study,SCARF,5
207,20,8,study,TAPE,5
207,20,9,study,CHAIR,5
207,20,10,study,TROUSERS,5
207,20,11,study,BEAD,5
207,20,12,study,BARREL,5
207,20,13,study,BARLEY,5
207,20,14,study,BANJO,5
207,20,15,study,CENT,5
207,20,16,study,CUCUMBER,5
207,20,1,recall,CUCUMBER,5
207,20,2,recall,DILL,5
207,20,3,recall,CENT,5
207,20,4,recall,BARREL,5
207,20,5,recall,BARLEY,5
207,20,6,recall,CHAIR,5
207,20,7,recall,TAPE,5
207,20,8,recall,BANJO,5
207,20,9,recall,CUCUMBER,5
207,20,10,recall,DILL,5
207,20,11,recall,POLYESTER,5
207,20,12,recall,LINEN,5
207,20,13,recall,SLEEVE,5
207,20,14,recall,SCARF,5
207,21,1,study,TRIANGLE,6
207,21,2,study,CUBE,6
207,21,3,study,BRIDE,6
207,21,4,study,VIOLIN,6
207,21,5,study,COPIER,6
207,21,6,study,TRACTOR,6
207,21,7,study,CREVICE,6
207,21,8,study,IDOL,6
207,21,9,study,BARN,6
207,21,10,study,SNACK,6
207,21,11,study,GROCERIES,6
207,21,12,study,VIOLA,6
207,21,13,study,BURGLAR,6
207,21,14,study,SWAN,6
207,21,15,study,JOURNAL,6
207,21,16,study,PONY,6
207,21,1,recall,JOURNAL,6
207,21,2,recall,PONY,6
207,21,3,recall,TRIANGLE,6
207,21,4,recall,CUBE,6
207,21,5,recall,BRIDE,6
207,21,6,recall,VIOLIN,6
207,21,7,recall,VIOLA,6
207,21,8,recall,TRACTOR,6
207,21,9,recall,COPIER,6
207,21,10,recall,BARN,6
207,21,11,recall,GROCERIES,6
207,22,1,study,RADIATOR,6
207,22,2,study,SCRIBBLE,6
207,22,3,study,LABYRINTH,6
207,22,4,study,BLANKET,6
207,22,5,study,SARDINE,6
207,22,6,study,NOTEBOOK,6
207,22,7,study,BRAKE,6
207,22,8,study,SEAFOOD,6
207,22,9,study,TRICYCLE,6
207,22,10,study,PASTRY,6
207,22,11,study,SILVERWARE,6
207,22,12,study,PELT,6
207,22,13,study,VITAMIN,6
207,22,14,study,MILK,6
207,22,15,study,CARPENTER,6
207,22,16,study,SAW,6
207,22,1,recall,CARPENTER,6
207,22,2,recall,SAW,6
207,22,3,recall,RADIATOR,6
207,22,4,recall,NOTEBOOK,6
207,22,5,recall,BRAKE,6
207,22,6,recall,VITAMIN,6
207,22,7,recall,SEAFOOD,6
207,22,8,recall,SARDINE,6
207,22,9,recall,TRICYCLE,6
207,22,10,recall,SCRIBBLE,6
207,23,1,study,CHIEF,6
207,23,2,study,LEADER,6
207,23,3,study,GOBLIN,6
207,23,4,study,KING,6
207,23,5,study,TUXEDO,6
207,23,6,study,PARIS,6
207,23,7,study,MONSTER,6
207,23,8,study,GARBAGE,6
207,23,9,study,EYE,6
207,23,10,study,FRANCE,6
207,23,11,study,LODGE,6
207,23,12,study,BEDROOM,6
207,23,13,study,PRUNE,6
207,23,14,study,ENGINE,6
207,23,15,study,VEHICLE,6
207,23,16,study,CONTAINER,6
207,23,1,recall,VEHICLE,6
207,23,2,recall,CONTAINER,6
207,23,3,recall,CHIEF,6
207,23,4,recall,LEADER,6
207,23,5,recall,GOBLIN,6
207,23,6,recall,KING,6
207,23,7,recall,EYE,6
207,23,8,recall,MONSTER,6
207,23,9,recall,GARBAGE,6
207,24,1,study,RASH,6
207,24,2,study,COUGAR,6
207,24,3,study,SPOOL,6
207,24,4,study,DEODORANT,6
207,24,5,study,MECHANIC,6
207,24,6,study,CURB,6
207,24,7,study,QUILT,6
207,24,8,study,HANGER,6
207,24,9,study,WARRIOR,6
207,24,10,study,APARTMENT,6
207,24,11,study,DORM,6
207,24,12,study,BEARD,6
207,24,13,study,BAIT,6
207,24,14,study,FIN,6
207,24,15,study,PEDAL,6
207,24,16,study,FRAGRANCE,6
207,24,1,recall,FRAGRANCE,6
207,24,2,recall,FRAGRANCE,6
207,24,3,recall,PEDAL,6
207,24,4,recall,BEARD,6
207,24,5,recall,MECHANIC,6
207,24,6,recall,CURB,6
207,24,7,recall,QUILT,6
207,24,8,recall,HANGER,6
207,24,9,recall,APARTMENT,6
207,24,10,recall,DORM,6
207,24,11,recall,RASH,6
207,24,12,recall,COUGAR,6
207,24,13,recall,SPOOL,6
207,24,14,recall,WARRIOR,6
207,25,1,study,SUGAR,7
207,25,2,study,CATCHER,7
207,25,3,study,TEAM,7
207,25,4,study,CRYSTAL,7
207,25,5,study,POTATO,7
207,25,6,study,BOTTLE,7
207,25,7,study,ARM,7
207,25,8,study,CLOVE,7
207,25,9,study,CHEEK,7
207,25,10,study,HAMPER,7
207,25,11,study,GOWN,7
207,25,12,study,SCOUT,7
207,25,13,study,SUPERVISOR,7
207,25,14,study,CHAMPAGNE,7
207,25,15,study,TURNIP,7
207,25,16,study,BLOSSOM,7
207,25,1,recall,BLOSSOM,7
207,25,2,recall,TURNIP,7
207,25,3,recall,GOWN,7
207,25,4,recall,TEAM,7
207,25,5,recall,CATCHER,7
207,25,6,recall,SUGAR,7
207,25,7,recall,CRYSTAL,7
207,25,8,recall,CLOVE,7
207,25,9,recall,SUPERVISOR,7
207,25,10,recall,CHAMPAGNE,7
207,25,11,recall,BOTTLE,7
207,25,12,recall,HAMPER,7
207,25,13,recall,CHEEK,7
207,25,14,recall,POTATO,7
207,25,15,recall,ARM,7
207,26,1,study,DESIGNER,7
207,26,2,study,BUREAU,7
207,26,3,study,CARPET,7
207,26,4,study,SHOE,7
207,26,5,study,FOOT,7
207,26,6,study,SKI,7
207,26,7,study,GATE,7
207,26,8,study,FRIES,7
207,26,9,study,CORPORATION,7
207,26,10,study,GUEST,7
207,26,11,study,CARDINAL,7
207,26,12,study,HERB,7
207,26,13,study,SLOPE,7
207,26,14,study,PELICAN,7
207,26,15,study,MUSHROOM,7
207,26,16,study,BACKBONE,7
207,26,1,recall,BACKBONE,7
207,26,2,recall,MUSHROOM,7
207,26,3,recall,DESIGNER,7
207,26,4,recall,SHOE,7
207,26,5,recall,BUREAU,7
207,26,6,recall,FOOT,7
207,26,7,recall,SKI,7
207,26,8,recall,GATE,7
207,26,9,recall,SLOPE,7
207,27,1,study,SKETCH,7
207,27,2,study,ALBUM,7
207,27,3,study,WAGON,7
207,27,4,study,RUST,7
207,27,5,study,BASEBALL,7
207,27,6,study,SOFTBALL,7
207,27,7,study,FISH,7
207,27,8,study,FAUCET,7
207,27,9,study,TURKEY,7
207,27,10,study,DANDRUFF,7
207,27,11,study,BUS,7
207,27,12,study,COUSIN,7
207,27,13,study,TUBE,7
207,27,14,study,BERRY,7
207,27,15,study,NET,7
207,27,16,study,DRYER,7
207,27,1,recall,DRYER,7
207,27,2,recall,NET,7
207,27,3,recall,FISH,7
207,27,4,recall,WAGON,7
207,27,5,recall,ALBUM,7
207,27,6,recall,SKETCH,7
207,27,7,recall,FAUCET,7
207,27,8,recall,DRYER,7
207,27,9,recall,DANDRUFF,7
207,27,10,recall,COUSIN,7
207,27,11,recall,BERRY,7
207,27,12,recall,BASEBALL,7
207,27,13,recall,SOFTBALL,7
207,27,14,recall,BUS,7
207,27,15,recall,TUBE,7
207,28,1,study,PATIO,7
207,28,2,study,JAR,7
207,28,3,study,GREASE,7
207,28,4,study,SHEET,7
207,28,5,study,CELERY,7
207,28,6,study,FACE,7
207,28,7,study,BEAR,7
207,28,8,study,CUB,7
207,28,9,study,BUILDER,7
207,28,10,study,ASTEROID,7
207,28,11,study,MOON,7
207,28,12,study,MASK,7
207,28,13,study,NOVEL,7
207,28,14,study,WILDERNESS,7
207,28,15,study,PILLOW,7
207,28,16,study,LITERATURE,7
207,28,1,recall,LITERATURE,7
207,28,2,recall,NOVEL,7
207,28,3,recall,PATIO,7
207,28,4,recall,CELERY,7
207,28,5,recall,PILLOW,7
207,28,6,recall,WILDERNESS,7
207,28,7,recall,BEAR,7
207,28,8,recall,CUB,7
207,28,9,recall,ASTEROID,7
209,1,1,study,CRITIC,1
209,1,2,study,SHORE,1
209,1,3,study,PUPPY,1
209,1,4,study,GOWN,1
209,1,5,study,HOOK,1
209,1,6,study,WOLF,1
209,1,7,study,RAFT,1
209,1,8,study,FIN,1
209,1,9,study,COD,1
209,1,10,study,DRESSER,1
209,1,11,study,DESK,1
209,1,12,study,FOUNTAIN,1
209,1,13,study,CREW,1
209,1,14,study,BENCH,1
209,1,15,study,BASKET,1
209,1,16,study,GARDEN,1
209,1,1,recall,BASKET,1
209,1,2,recall,GARDEN,1
209,1,3,recall,FOUNTAIN,1
209,1,4,recall,BENCH,1
209,1,5,recall,CRITIC,1
209,1,6,recall,PUPPY,1
209,1,7,recall,HOOK,1
209,1,8,recall,WOLF,1
209,1,9,recall,FIN,1
209,2,1,study,HANDKERCHIEF,1
209,2,2,study,ARTERY,1
209,2,3,study,DOUGHNUT,1
209,2,4,study,DINER,1
209,2,5,study,DOLLAR,1
209,2,6,study,MONEY,1
209,2,7,study,ANTENNA,1
209,2,8,study,SHELF,1
209,2,9,study,SALIVA,1
209,2,10,study,VAMPIRE,1
209,2,11,study,PIER,1
209,2,12,study,SKI,1
209,2,13,study,DIVER,1
209,2,14,study,SHOWER,1
209,2,15,study,WARRIOR,1
209,2,16,study,PIT,1
209,2,1,recall,PIT,1
209,2,2,recall,DIVER,1
209,2,3,recall,PIER,1
209,2,4,recall,DINER,1
209,2,5,recall,VAMPIRE,1
209,2,6,recall,HANDKERCHIEF,1
209,2,7,recall,ARTERY,1
209,2,8,recall,DOUGHNUT,1
209,3,1,study,FURNITURE,1
209,3,2,study,TROUSERS,1
209,3,3,study,CHIEF,1
209,3,4,study,DART,1
209,3,5,study,BARK,1
209,3,6,study,RAM,1
209,3,7,study,LAKE,1
209,3,8,study,TUB,1
209,3,9,study,SHRINE,1
209,3,10,study,SLEEVE,1
209,3,11,study,CONVENT,1
209,3,12,study,CHURCH,1
209,3,13,study,CHECKERS,1
209,3,14,study,BLOUSE,1
209,3,15,study,NOTE,1
209,3,16,study,POLICE,1
209,3,1,recall,POLICE,1
209,3,2,recall,CONVENT,1
209,3,3,recall,CHURCH,1
209,3,4,recall,FOUNTAIN,1
209,3,5,recall,TUB,1
209,3,6,recall,LAKE,1
209,3,7,recall,SLEEVE,1
209,3,8,recall,BLOUSE,1
209,4,1,study,TRUCK,1
209,4,2,study,SURF,1
209,4,3,study,BEVERAGE,1
209,4,4,study,STRAW,1
209,4,5,study,UNICORN,1
209,4,6,study,HOOD,1
209,4,7,study,CANYON,1
209,4,8,study,CARRIAGE,1
209,4,9,study,BLUEPRINT,1
209,4,10,study,COLUMN,1
209,4,11,study,MAGAZINE,1
209,4,12,study,KEEPER,1
209,4,13,study,CAPE,1
209,4,14,study,ROCK,1
209,4,15,study,BRAKE,1
209,4,16,study,MOTOR,1
209,4,1,recall,MOTOR,1
209,4,2,recall,BRAKE,1
209,4,3,recall,TRUCK,1
209,4,4,recall,UNICORN,1
209,4,5,recall,CANYON,1
209,4,6,recall,CAPE,1
209,4,7,recall,ROCK,1
209,4,8,recall,MAGAZINE,1
209,4,9,recall,STRAW,1
209,4,10,recall,SURF,1
209,5,1,study,LIME,2
209,5,2,study,COFFEE,2
209,5,3,study,COUGAR,2
209,5,4,study,FLEET,2
209,5,5,study,MIRROR,2
209,5,6,study,SPINE,2
209,5,7,study,PAW,2
209,5,8,study,CONCRETE,2
209,5,9,study,PAVEMENT,2
209,5,10,study,REFEREE,2
209,5,11,study,TIGER,2
209,5,12,study,WATERFALL,2
209,5,13,study,BRIDGE,2
209,5,14,study,LION,2
209,5,15,study,CAP,2
209,5,16,study,SHEET,2
209,5,1,recall,SHEET,2
209,5,2,recall,CAP,2
209,5,3,recall,LION,2
209,5,4,recall,TIGER,2
209,5,5,recall,COUGAR,2
209,5,6,recall,REFEREE,2
209,5,7,recall,SPINE,2
209,5,8,recall,PAW,2
209,5,9,recall,LEMON,2
209,5,10,recall,WATERFALL,2
209,5,11,recall,BRIDGE,2
209,5,12,recall,CAP,2
209,6,1,study,PORT,2
209,6,2,study,DAD,2
209,6,3,study,PENGUIN,2
209,6,4,study,COMPANION,2
209,6,5,study,PURSE,2
209,6,6,study,POCKETBOOK,2
209,6,7,study,BERRY,2
209,6,8,study,CASTLE,2
209,6,9,study,LINT,2
209,6,10,study,POLYESTER,2
209,6,11,study,PASSAGE,2
209,6,12,study,SCARF,2
209,6,13,study,MOTHER,2
209,6,14,study,COW,2
209,6,15,study,TRACTOR,2
209,6,16,study,PATH,2
209,6,1,recall,PATH,2
209,6,2,recall,TRACTOR,2
209,6,3,recall,MOTHER,2
209,6,4,recall,DAD,2
209,6,5,recall,PORT,2
209,6,6,recall,CASTLE,2
209,6,7,recall,BERRY,2
209,6,8,recall,PASSAGE,2
209,6,9,recall,COMPANION,2
209,6,10,recall,COW,2
209,6,11,recall,PURSE,2
209,6,12,recall,POCKETBOOK,2
209,7,1,study,SIREN,2
209,7,2,study,SPY,2
209,7,3,study,FLESH,2
209,7,4,study,SCROLL,2
209,7,5,study,GOOSE,2
209,7,6,study,TAPE,2
209,7,7,study,CHART,2
209,7,8,study,BASKETBALL,2
209,7,9,study,SOFTBALL,2
209,7,10,study,RING,2
209,7,11,study,NOTEBOOK,2
209,7,12,study,BASSINET,2
209,7,13,study,SINK,2
209,7,14,study,TRASH,2
209,7,15,study,CHILD,2
209,7,16,study,INTESTINE,2
209,7,1,recall,INTESTINE,2
209,7,2,recall,CHILD,2
209,7,3,recall,BASSINET,2
209,7,4,recall,TRASH,2
209,7,5,recall,SINK,2
209,7,6,recall,SIREN,2
209,7,7,recall,SPY,2
209,7,8,recall,FLESH,2
209,7,9,recall,GOOSE,2
209,7,10,recall,NOTEBOOK,2
209,8,1,study,DISH,2
209,8,2,study,MICROWAVE,2
209,8,3,study,RIVER,2
209,8,4,study,ROUGE,2
209,8,5,study,TURKEY,2
209,8,6,study,TURTLE,2
209,8,7,study,PATIO,2
209,8,8,study,FIDDLE,2
209,8,9,study,PLATE,2
209,8,10,study,SURVEY,2
209,8,11,study,BANJO,2
209,8,12,study,MOLECULE,2
209,8,13,study,NUCLEUS,2
209,8,14,study,PERCH,2
209,8,15,study,SWAN,2
209,8,16,study,MAMMAL,2
209,8,1,recall,MAMMAL,2
209,8,2,recall,SWAN,2
209,8,3,recall,PERCH,2
209,8,4,recall,TURKEY,2
209,8,5,recall,TURTLE,2
209,8,6,recall,MICROWAVE,2
209,8,7,recall,ROUGE,2
209,8,8,recall,RIVER,2
209,8,9,recall,PLATE,2
209,8,10,recall,SURVEY,2
209,8,11,recall,BANJO,2
209,8,12,recall,FIDDLE,2
209,8,13,recall,DISH,2
209,8,14,recall,PATIO,2
209,9,1,study,SOAP,3
209,9,2,study,RASPBERRY,3
209,9,3,study,BEGGAR,3
209,9,4,study,LEVER,3
209,9,5,study,MANSION,3
209,9,6,study,BLACKBOARD,3
209,9,7,study,BOARD,3
209,9,8,study,ENCYCLOPEDIA,3
209,9,9,study,SALT,3
209,9,10,study,SPRINKLE,3
209,9,11,study,ALMANAC,3
209,9,12,study,HAIL,3
209,9,13,study,MARINE,3
209,9,14,study,CHOCOLATE,3
209,9,15,study,MINT,3
209,9,16,study,SHACK,3
209,9,1,recall,SHACK,3
209,9,2,recall,MINT,3
209,9,3,recall,CHOCOLATE,3
209,9,4,recall,BEGGAR,3
209,9,5,recall,LEVER,3
209,9,6,recall,MANSION,3
209,9,7,recall,HAIL,3
209,9,8,recall,SALT,3
209,9,9,recall,SPRINKLE,3
209,9,10,recall,MARINE,3
209,9,11,recall,ALMANAC,3
209,9,12,recall,ENCYCLOPEDIA,3
209,9,13,recall,BLACKBOARD,3
209,9,14,recall,BOARD,3
209,10,1,study,DRYER,3
209,10,2,study,SHED,3
209,10,3,study,PAIL,3
209,10,4,study,SKILLET,3
209,10,5,study,WRIST,3
209,10,6,study,BUFFALO,3
209,10,7,study,OX,3
209,10,8,study,HEDGE,3
209,10,9,study,BROCCOLI,3
209,10,10,study,HOE,3
209,10,11,study,BRANDY,3
209,10,12,study,RECEIPT,3
209,10,13,study,ARM,3
209,10,14,study,CUE,3
209,10,15,study,SHOP,3
209,10,16,study,AGENT,3
209,10,1,recall,AGENT,3
209,10,2,recall,SHOP,3
209,10,3,recall,SKILLET,3
209,10,4,recall,SHACK,3
209,10,5,recall,DRYER,3
209,10,6,recall,HOE,3
209,10,7,recall,BROCCOLI,3
209,10,8,recall,HEDGE,3
209,10,9,recall,WRIST,3
209,10,10,recall,ARM,3
209,10,11,recall,OX,3
209,10,12,recall,BUFFALO,3
209,11,1,study,KNAPSACK,3
209,11,2,study,NET,3
209,11,3,study,SNORKEL,3
209,11,4,study,BEE,3
209,11,5,study,TOOTHBRUSH,3
209,11,6,study,ROOM,3
209,11,7,study,BARK,3
209,11,8,study,GOVERNOR,3
209,11,9,study,CITY,3
209,11,10,study,FEAST,3
209,11,11,study,DINER,3
209,11,12,study,FACE,3
209,11,13,study,HEEL,3
209,11,14,study,ACTOR,3
209,11,15,study,NOSE,3
209,11,16,study,WASP,3
209,11,1,recall,WASP,3
209,11,2,recall,NOSE,3
209,11,3,recall,ACTOR,3
209,11,4,recall,MAYOR,3
209,11,5,recall,KNAPSACK,3
209,11,6,recall,NET,3
209,11,7,recall,BARK,3
209,11,8,recall,BEE,3
209,11,9,recall,CITY,3
209,11,10,recall,GOVERNOR,3
209,11,11,recall,DINER,3
209,11,12,recall,FEAST,3
209,11,13,recall,BARK,3
209,11,14,recall,TOOTHBRUSH,3
209,11,15,recall,HEEL,3
209,12,1,study,PIGEON,3
209,12,2,study,FRIES,3
209,12,3,study,MECHANIC,3
209,12,4,study,INVENTOR,3
209,12,5,study,UNDERWEAR,3
209,12,6,study,TOWEL,3
209,12,7,study,HERB,3
209,12,8,study,WOMAN,3
209,12,9,study,FACTORY,3
209,12,10,study,OREGANO,3
209,12,11,study,COURT,3
209,12,12,study,PHILOSOPHER,3
209,12,13,study,BOAT,3
209,12,14,study,VIKING,3
209,12,15,study,SAILOR,3
209,12,16,study,NAVIGATOR,3
209,12,1,recall,NAVIGATOR,3
209,12,2,recall,BOAT,3
209,12,3,recall,SAILOR,3
209,12,4,recall,VIKING,3
209,12,5,recall,COURT,3
209,12,6,recall,PIGEON,3
209,12,7,recall,FRIES,3
209,12,8,recall,OREGANO,3
209,12,9,recall,HERB,3
209,12,10,recall,WOMAN,3
209,12,11,recall,MECHANIC,3
209,12,12,recall,INVENTOR,3
209,12,13,recall,PHILOSOPHER,3
209,13,1,study,RAZOR,4
209,13,2,study,CERAMICS,4
209,13,3,study,ROD,4
209,13,4,study,BLADE,4
209,13,5,study,TYPEWRITER,4
209,13,6,study,FIN,4
209,13,7,study,DOLPHIN,4
209,13,8,study,EDITORIAL,4
209,13,9,study,VEST,4
209,13,10,study,LID,4
209,13,11,study,SAUCER,4
209,13,12,study,WRENCH,4
209,13,13,study,CLOTHES,4
209,13,14,study,SWORD,4
209,13,15,study,CAKE,4
209,13,16,study,PASTRY,4
209,13,1,recall,PASTRY,4
209,13,2,recall,CAKE,4
209,13,3,recall,EDITORIAL,4
209,13,4,recall,ROD,4
209,13,5,recall,RAZOR,4
209,13,6,recall,BLADE,4
209,13,7,recall,LID,4
209,13,8,recall,SAUCER,4
209,13,9,recall,SYRINGE,4
209,13,10,recall,CLOTHES,4
209,13,11,recall,VEST,4
209,13,12,recall,TYPEWRITER,4
209,13,13,recall,FIN,4
209,13,14,recall,DOLPHIN,4
209,13,15,recall,WRENCH,4
209,14,1,study,MERMAID,4
209,14,2,study,NECK,4
209,14,3,study,ACORN,4
209,14,4,study,ELM,4
209,14,5,study,SHERIFF,4
209,14,6,study,FINGERNAIL,4
209,14,7,study,CHEMIST,4
209,14,8,study,TRACTOR,4
209,14,9,study,TRUCK,4
209,14,10,study,SIGNATURE,4
209,14,11,study,SEAGULL,4
209,14,12,study,SWAN,4
209,14,13,study,MINER,4
209,14,14,study,GATE,4
209,14,15,study,HEAD,4
209,14,16,study,IRON,4
209,14,1,recall,IRON,4
209,14,2,recall,HEAD,4
209,14,3,recall,GATE,4
209,14,4,recall,MERMAID,4
209,14,5,recall,NECK,4
209,14,6,recall,OFFICER,4
209,14,7,recall,ACORN,4
209,14,8,recall,ELM,4
209,14,9,recall,TRACTOR,4
209,14,10,recall,TRUCK,4
209,14,11,recall,SEAGULL,4
209,14,12,recall,SWAN,4
209,14,13,recall,CHEMIST,4
209,15,1,study,SCRIBBLE,4
209,15,2,study,VEHICLE,4
209,15,3,study,SCREW,4
209,15,4,study,PITCHFORK,4
209,15,5,study,GUARDIAN,4
209,15,6,study,VIOLA,4
209,15,7,study,PILL,4
209,15,8,study,DOLLAR,4
209,15,9,study,TELEVISION,4
209,15,10,study,CREVICE,4
209,15,11,study,TRAIN,4
209,15,12,study,BANDANNA,4
209,15,13,study,CHEDDAR,4
209,15,14,study,MACARONI,4
209,15,15,study,DISC,4
