subject,list,position,trial_type,item,item_number,session,list_type,category,response,response_time,list_category
38,16,18,study,"SIMON COWELL",231,1,mixed,cel,3,1.943,mixed
38,16,19,study,"CARY GRANT",48,1,mixed,cel,2,1.773,mixed
38,16,20,study,"YUKON RIVER",512,1,mixed,loc,3,2.105,mixed
38,16,21,study,"GRAND TETON PARK",337,1,mixed,loc,3,1.539,mixed
38,16,22,study,"WHITE CLIFFS OF DOVER",501,1,mixed,loc,3,1.635,mixed
38,16,23,study,"MOUSETRAP",657,1,mixed,obj,2,1.532,mixed
38,16,24,study,"GUM",605,1,mixed,obj,2,2.05,mixed
38,16,1,recall,"GUM",605,1,mixed,obj,2,2.05,mixed
38,16,2,recall,"SAM WATERSTON",224,1,mixed,cel,3,1.504,mixed
38,16,3,recall,"PETER O'TOOLE",200,1,mixed,cel,3,1.533,mixed
38,16,4,recall,"CROWN",569,1,mixed,obj,3,1.896,mixed
38,16,5,recall,"SPORK",718,1,mixed,obj,2,1.503,mixed
38,16,6,recall,"KETCHUP",624,1,mixed,obj,3,1.422,mixed
38,16,7,recall,"TOOTHPASTE",742,1,mixed,obj,3,1.881,mixed
38,16,8,recall,"MICHAEL JORDAN",181,1,mixed,cel,3,1.419,mixed
38,16,9,recall,"WHITE CLIFFS OF DOVER",501,1,mixed,loc,3,1.635,mixed
38,16,10,recall,"GRAND TETON PARK",337,1,mixed,loc,3,1.539,mixed
38,16,11,recall,"GRAND TETON PARK",337,1,mixed,loc,3,1.539,mixed
38,16,12,recall,"OAHU BEACH",407,1,mixed,loc,4,1.289,mixed
38,16,13,recall,"PARIS HILTON",198,1,mixed,cel,2,1.162,mixed
38,16,14,recall,"SIMON COWELL",231,1,mixed,cel,3,1.943,mixed
38,16,15,recall,"LIGHTBULB",641,1,mixed,obj,4,1.157,mixed
38,16,16,recall,"SURGE PROTECTOR",727,1,mixed,obj,3,1.154,mixed
38,16,17,recall,"OLYMPIA",410,1,mixed,loc,4,0.991,mixed
38,16,18,recall,"LINCOLN FINANCIAL FIELD",369,1,mixed,loc,2,1.566,mixed
38,16,19,recall,"FIELD",-1,1,mixed,,NaN,NaN,mixed
38,17,1,study,"JOHN LENNON",137,2,mixed,cel,3,1.119,mixed
38,17,2,study,"DONALD TRUMP",81,2,mixed,cel,2,1.343,mixed
38,17,3,study,"GWYNETH PALTROW",99,2,mixed,cel,2,1.158,mixed
38,17,4,study,"ROSEANNE BARR",222,2,mixed,cel,2,1.177,mixed
38,17,5,study,"TAHITI",473,2,mixed,loc,3,1.469,mixed
38,17,6,study,"VENICE",488,2,mixed,loc,4,1.455,mixed
38,17,7,study,"TRAFALGAR SQUARE",483,2,mixed,loc,3,1.468,mixed
38,17,8,study,"BOSTON COMMON",277,2,mixed,loc,3,1.224,mixed
38,17,9,study,"CORCOVADO",307,2,mixed,loc,4,1.453,mixed
38,17,10,study,"SAUCEPAN",698,2,mixed,obj,3,1.569,mixed
38,17,11,study,"TOILET PAPER",739,2,mixed,obj,3,1.385,mixed
38,17,12,study,"WHEEL",762,2,mixed,obj,4,1.399,mixed
38,17,13,study,"KETCHUP",624,2,mixed,obj,3,1.277,mixed
38,17,14,study,"PLATE",679,2,mixed,obj,4,1.241,mixed
38,17,15,study,"BILL COSBY",30,2,mixed,cel,3,1.385,mixed
38,17,16,study,"DAVID BECKHAM",70,2,mixed,cel,3,1.408,mixed
38,17,17,study,"TERRELL OWENS",239,2,mixed,cel,2,1.311,mixed
38,17,18,study,"STEPHEN COLBERT",233,2,mixed,cel,2,1.007,mixed
38,17,19,study,"CORD",565,2,mixed,obj,3,1.257,mixed
38,17,20,study,"TROPHY",746,2,mixed,obj,3,1.367,mixed
38,17,21,study,"RING",691,2,mixed,obj,3,1.212,mixed
38,17,22,study,"OXFORD",411,2,mixed,loc,2,1.633,mixed
38,17,23,study,"LINCOLN FINANCIAL FIELD",369,2,mixed,loc,2,1.535,mixed
38,17,24,study,"LOUVRE",373,2,mixed,loc,4,1.22,mixed
38,17,1,recall,"LINCOLN FINANCIAL FIELD",369,2,mixed,loc,2,1.535,mixed
38,17,2,recall,"LOUVRE",373,2,mixed,loc,4,1.22,mixed
38,17,3,recall,"CORCOVADO",307,2,mixed,loc,4,1.453,mixed
38,17,4,recall,"SAUCEPAN",698,2,mixed,obj,3,1.569,mixed
38,17,5,recall,"GWYNETH PALTROW",99,2,mixed,cel,2,1.158,mixed
38,17,6,recall,"STEPHEN COLBERT",233,2,mixed,cel,2,1.007,mixed
38,17,7,recall,"TOILET PAPER",739,2,mixed,obj,3,1.385,mixed
38,17,8,recall,"CORD",565,2,mixed,obj,3,1.257,mixed
38,17,9,recall,"RING",691,2,mixed,obj,3,1.212,mixed
38,17,10,recall,"OXFORD",411,2,mixed,loc,2,1.633,mixed
38,17,11,recall,"TERRELL OWENS",239,2,mixed,cel,2,1.311,mixed
38,17,12,recall,"JOHN LENNON",137,2,mixed,cel,3,1.119,mixed
38,17,13,recall,"SAUCEPAN",698,2,mixed,obj,3,1.569,mixed
38,17,14,recall,"TROPHY",746,2,mixed,obj,3,1.367,mixed
38,18,1,study,"MASSACHUSETS STATE HOUSE",381,2,mixed,loc,2,1.36,mixed
38,18,2,study,"COLONIAL WILLIAMSBURG",305,2,mixed,loc,2,1.24,mixed
38,18,3,study,"WHITE HOUSE",502,2,mixed,loc,3,1.022,mixed
38,18,4,study,"EMPIRE STATE BUILDING",316,2,mixed,loc,4,1.406,mixed
38,18,5,study,"FLASK",588,2,mixed,obj,3,2.017,mixed
38,18,6,study,"STOP SIGN",725,2,mixed,obj,4,1.305,mixed
38,18,7,study,"HANDLE",608,2,mixed,obj,3,0.997,mixed
38,18,8,study,"DEBRA MESSING",74,2,mixed,cel,2,1.68,mixed
38,18,9,study,"RODNEY DANGERFIELD",220,2,mixed,cel,3,1.651,mixed
38,18,10,study,"QUEEN LATIFAH",207,2,mixed,cel,2,1.132,mixed
38,18,11,study,"DEMI MOORE",75,2,mixed,cel,2,1.324,mixed
38,18,12,study,"WAYNE GRETZKY",251,2,mixed,cel,2,1.405,mixed
38,18,13,study,"ALEX RODRIGUEZ",8,2,mixed,cel,2,1.304,mixed
38,18,14,study,"YOSEMITE",511,2,mixed,loc,3,1.475,mixed
38,18,15,study,"WALK OF FAME",496,2,mixed,loc,3,1.372,mixed
38,18,16,study,"SKYDOME",455,2,mixed,loc,3,1.26,mixed
38,18,17,study,"WESTMINSTER ABBEY",500,2,mixed,loc,4,1.401,mixed
38,18,18,study,"SAFE",696,2,mixed,obj,2,1.559,mixed
38,18,19,study,"PEN",669,2,mixed,obj,3,1.061,mixed
38,18,20,study,"GLOBE",598,2,mixed,obj,4,2.052,mixed
38,18,21,study,"YARN",767,2,mixed,obj,3,1.197,mixed
38,18,22,study,"BANANA",523,2,mixed,obj,3,1.205,mixed
38,18,23,study,"PARIS HILTON",198,2,mixed,cel,2,0.98,mixed
38,18,24,study,"MICK JAGGER",183,2,mixed,cel,2,1.071,mixed
38,18,1,recall,"MICK JAGGER",183,2,mixed,cel,2,1.071,mixed
38,18,2,recall,"BANANA",523,2,mixed,obj,3,1.205,mixed
38,18,3,recall,"PARIS HILTON",198,2,mixed,cel,2,0.98,mixed
38,18,4,recall,"DEMI MOORE",75,2,mixed,cel,2,1.324,mixed
38,18,5,recall,"QUEEN LATIFAH",207,2,mixed,cel,2,1.132,mixed
38,18,6,recall,"DEBRA MESSING",74,2,mixed,cel,2,1.68,mixed
38,18,7,recall,"GLOBE",598,2,mixed,obj,4,2.052,mixed
38,18,8,recall,"YARN",767,2,mixed,obj,3,1.197,mixed
38,18,9,recall,"HANDLE",608,2,mixed,obj,3,0.997,mixed
38,18,10,recall,"WESTMINSTER ABBEY",500,2,mixed,loc,4,1.401,mixed
38,18,11,recall,"SKYDOME",455,2,mixed,loc,3,1.26,mixed
38,18,12,recall,"MASSACHUSETS STATE HOUSE",381,2,mixed,loc,2,1.36,mixed
38,19,1,study,"WALLET",758,2,mixed,obj,3,1.209,mixed
38,19,2,study,"RAKE",686,2,mixed,obj,2,1.184,mixed
38,19,3,study,"AL PACINO",4,2,mixed,cel,3,1.724,mixed
38,19,4,study,"MATTHEW PERRY",175,2,mixed,cel,2,1.078,mixed
38,19,5,study,"PETRONAS TOWERS",421,2,mixed,loc,3,1.175,mixed
38,19,6,study,"SUPERDOME",469,2,mixed,loc,3,1.24,mixed
38,19,7,study,"PURSE",683,2,mixed,obj,4,1.459,mixed
38,19,8,study,"MOUSE",658,2,mixed,obj,4,0.988,mixed
38,19,9,study,"DAVE MATTHEWS",69,2,mixed,cel,3,0.907,mixed
38,19,10,study,"DANE COOK",67,2,mixed,cel,4,1.102,mixed
38,19,11,study,"CHE GUEVARA",52,2,mixed,cel,3,1.376,mixed
38,19,12,study,"GEORGE WASHINGTON BRIDGE",326,2,mixed,loc,3,2.051,mixed
38,19,13,study,"SIERRA NEVADA",453,2,mixed,loc,3,1.113,mixed
38,19,14,study,"GWEN STEFANI",98,2,mixed,cel,2,1.171,mixed
38,19,15,study,"USHER",248,2,mixed,cel,2,0.996,mixed
38,19,16,study,"COURTNEY LOVE",64,2,mixed,cel,2,1.578,mixed
38,19,17,study,"CIGARETTE",563,2,mixed,obj,2,1.791,mixed
38,19,18,study,"ROSE",694,2,mixed,obj,3,1.794,mixed
38,19,19,study,"WREATH",766,2,mixed,obj,2,1.315,mixed
38,19,20,study,"PAPER CLIP",665,2,mixed,obj,2,1.412,mixed
38,19,21,study,"VERSAILLES",490,2,mixed,loc,4,1.711,mixed
38,19,22,study,"CINDERELLA CASTLE",301,2,mixed,loc,3,1.885,mixed
38,19,23,study,"MAMMOTH CAVE",379,2,mixed,loc,2,1.247,mixed
38,19,24,study,"LIBRARY OF CONGRESS",367,2,mixed,loc,3,1.321,mixed
38,19,1,recall,"LIBRARY OF CONGRESS",367,2,mixed,loc,3,1.321,mixed
38,19,2,recall,"MAMMOTH CAVE",379,2,mixed,loc,2,1.247,mixed
38,19,3,recall,"CINDERELLA CASTLE",301,2,mixed,loc,3,1.885,mixed
38,19,4,recall,"VERSAILLES",490,2,mixed,loc,4,1.711,mixed
38,19,5,recall,"SIERRA NEVADA",453,2,mixed,loc,3,1.113,mixed
38,19,6,recall,"COURTNEY LOVE",64,2,mixed,cel,2,1.578,mixed
38,19,7,recall,"AL PACINO",4,2,mixed,cel,3,1.724,mixed
38,19,8,recall,"RAKE",686,2,mixed,obj,2,1.184,mixed
38,19,9,recall,"GEORGE WASHINGTON BRIDGE",326,2,mixed,loc,3,2.051,mixed
38,19,10,recall,"CHE GUEVARA",52,2,mixed,cel,3,1.376,mixed
38,19,11,recall,"MATTHEW PERRY",175,2,mixed,cel,2,1.078,mixed
38,20,1,study,"DESK",573,2,pure,obj,4,1.143,obj
38,20,2,study,"ANCHOR",515,2,pure,obj,2,1.476,obj
38,20,3,study,"MASK",647,2,pure,obj,2,1.219,obj
38,20,4,study,"PHONE",673,2,pure,obj,3,1.148,obj
38,20,5,study,"TABLE",730,2,pure,obj,3,1.436,obj
38,20,6,study,"SCARF",700,2,pure,obj,4,1.203,obj
38,20,7,study,"ACORN",513,2,pure,obj,3,1.23,obj
38,20,8,study,"CALCULATOR",554,2,pure,obj,4,1.513,obj
38,20,9,study,"CALENDAR",555,2,pure,obj,3,1.289,obj
38,20,10,study,"LAPTOP",634,2,pure,obj,3,1.213,obj
38,20,11,study,"PRINTER",680,2,pure,obj,3,1.317,obj
38,20,12,study,"PROJECTOR",681,2,pure,obj,3,1.059,obj
38,20,13,study,"THERMOMETER",734,2,pure,obj,3,1.114,obj
38,20,14,study,"ALLENWRENCH",514,2,pure,obj,4,1.308,obj
38,20,15,study,"EARRINGS",581,2,pure,obj,3,1.852,obj
38,20,16,study,"HURDLE",614,2,pure,obj,3,1.261,obj
38,20,17,study,"MIRROR",653,2,pure,obj,4,1.161,obj
38,20,18,study,"BRICK",547,2,pure,obj,3,1.665,obj
38,20,19,study,"RECORD",688,2,pure,obj,2,1.106,obj
38,20,20,study,"FLOWERPOT",589,2,pure,obj,3,1.356,obj
38,20,21,study,"SURGE PROTECTOR",727,2,pure,obj,1,1.594,obj
38,20,22,study,"HIGH CHAIR",612,2,pure,obj,1,1.186,obj
38,20,23,study,"LANTERN",633,2,pure,obj,2,1.346,obj
38,20,24,study,"INTERCOM",618,2,pure,obj,2,1.485,obj
38,20,1,recall,"INTERCOM",618,2,pure,obj,2,1.485,obj
38,20,2,recall,"LANTERN",633,2,pure,obj,2,1.346,obj
38,20,3,recall,"HIGH CHAIR",612,2,pure,obj,1,1.186,obj
38,20,4,recall,"ANCHOR",515,2,pure,obj,2,1.476,obj
38,20,5,recall,"DESK",573,2,pure,obj,4,1.143,obj
38,21,1,study,"WOLF BLITZER",256,2,pure,cel,2,1.679,cel
38,21,2,study,"KEVIN SPACEY",154,2,pure,cel,3,1.516,cel
38,21,3,study,"KEN GRIFFEY",153,2,pure,cel,2,0.97,cel
38,21,4,study,"JOHN KERRY",136,2,pure,cel,2,0.874,cel
38,21,5,study,"JIM MORRISON",127,2,pure,cel,2,1.046,cel
38,21,6,study,"HELEN HUNT",104,2,pure,cel,2,1.37,cel
38,21,7,study,"KURT COBAIN",157,2,pure,cel,2,1.121,cel
38,21,8,study,"JACK NICHOLSON",111,2,pure,cel,3,1.516,cel
38,21,9,study,"JANET RENO",117,2,pure,cel,2,0.981,cel
38,21,10,study,"TOM HANKS",245,2,pure,cel,3,1.181,cel
38,21,11,study,"MR. T",187,2,pure,cel,2,1.096,cel
38,21,12,study,"HULK HOGAN",109,2,pure,cel,2,0.895,cel
38,21,13,study,"RONALD REAGAN",221,2,pure,cel,2,1.73,cel
38,21,14,study,"HALEY JOEL OSMENT",100,2,pure,cel,2,1.249,cel
38,21,15,study,"SYLVESTER STALLONE",238,2,pure,cel,3,1.464,cel
38,21,16,study,"KATIE HOLMES",150,2,pure,cel,2,1.164,cel
38,21,17,study,"LUCY LIU",166,2,pure,cel,2,1.377,cel
38,21,18,study,"SARAH JESSICA PARKER",226,2,pure,cel,2,1.357,cel
38,21,19,study,"BILLY BOB THORNTON",34,2,pure,cel,2,1.002,cel
38,21,20,study,"SUSAN SARANDON",237,2,pure,cel,2,0.969,cel
38,21,21,study,"SEAN COMBS",228,2,pure,cel,2,1.147,cel
38,21,22,study,"ARNOLD SCHWARZENEGGER",18,2,pure,cel,3,1.199,cel
38,21,23,study,"BENICIO DEL TORO",27,2,pure,cel,2,1.608,cel
38,21,24,study,"MICHAEL DOUGLAS",179,2,pure,cel,2,1.225,cel
38,21,1,recall,"BENICIO DEL TORO",27,2,pure,cel,2,1.608,cel
38,21,2,recall,"MICHAEL DOUGLAS",179,2,pure,cel,2,1.225,cel
38,21,3,recall,"SYLVESTER STALLONE",238,2,pure,cel,3,1.464,cel
38,21,4,recall,"ARNOLD SCHWARZENEGGER",18,2,pure,cel,3,1.199,cel
38,21,5,recall,"KATIE HOLMES",-1,2,pure,,NaN,NaN,cel
38,21,6,recall,"SUSAN SARANDON",237,2,pure,cel,2,0.969,cel
38,21,7,recall,"SARAH JESSICA PARKER",226,2,pure,cel,2,1.357,cel
38,21,8,recall,"JACK NICHOLSON",111,2,pure,cel,3,1.516,cel
38,21,9,recall,"SEAN COMBS",228,2,pure,cel,2,1.147,cel
38,21,10,recall,"WOLF BLITZER",256,2,pure,cel,2,1.679,cel
38,21,11,recall,"RONALD REAGAN",221,2,pure,cel,2,1.73,cel
38,21,12,recall,"JOHN KERRY",136,2,pure,cel,2,0.874,cel
38,21,13,recall,"MORRIS",-1,2,pure,,NaN,NaN,cel
38,22,1,study,"BRANDENBURG GATE",279,2,mixed,loc,3,1.525,mixed
38,22,2,study,"WRIGLEY BUILDING",507,2,mixed,loc,3,1.28,mixed
38,22,3,study,"DELPHI",311,2,mixed,loc,3,0.948,mixed
38,22,4,study,"KAUFMAN STADIUM",356,2,mixed,loc,3,1.485,mixed
38,22,5,study,"INHALER",616,2,mixed,obj,2,1.563,mixed
38,22,6,study,"SINK",710,2,mixed,obj,2,1.656,mixed
38,22,7,study,"MICROPHONE",651,2,mixed,obj,3,1.451,mixed
38,22,8,study,"RENEE ZELLWEGER",212,2,mixed,cel,3,1.276,mixed
38,22,9,study,"LARRY KING",159,2,mixed,cel,2,1.275,mixed
38,22,10,study,"BONO",39,2,mixed,cel,2,1.137,mixed
38,22,11,study,"KATIE COURIC",149,2,mixed,cel,2,1.35,mixed
38,22,12,study,"MAGNET",644,2,mixed,obj,2,0.832,mixed
38,22,13,study,"DRESSER",578,2,mixed,obj,3,1.492,mixed
38,22,14,study,"DOORKNOB",576,2,mixed,obj,4,1.024,mixed
38,22,15,study,"COLOSSEUM",306,2,mixed,loc,3,1.37,mixed
38,22,16,study,"AMAZON RIVER",263,2,mixed,loc,3,1.57,mixed
38,22,17,study,"JOHNNY DEPP",142,2,mixed,cel,3,2.029,mixed
38,22,18,study,"JASON ALEXANDER",118,2,mixed,cel,3,1.502,mixed
38,22,19,study,"QUEBEC",431,2,mixed,loc,3,1.422,mixed
38,22,20,study,"VIETNAM MEMORIAL",494,2,mixed,loc,3,1.413,mixed
38,22,21,study,"WILL SMITH",254,2,mixed,cel,3,1.289,mixed
38,22,22,study,"BILL CLINTON",29,2,mixed,cel,3,1.203,mixed
38,22,23,study,"SOCK",716,2,mixed,obj,3,1.96,mixed
38,22,24,study,"ORANGE",662,2,mixed,obj,3,1.746,mixed
38,22,1,recall,"ORANGE",662,2,mixed,obj,3,1.746,mixed
38,22,2,recall,"SOCK",716,2,mixed,obj,3,1.96,mixed
38,22,3,recall,"BILL CLINTON",29,2,mixed,cel,3,1.203,mixed
38,22,4,recall,"WILL SMITH",254,2,mixed,cel,3,1.289,mixed
38,22,5,recall,"QUEBEC",431,2,mixed,loc,3,1.422,mixed
38,22,6,recall,"KAUFMAN STADIUM",356,2,mixed,loc,3,1.485,mixed
38,22,7,recall,"LARRY KING",159,2,mixed,cel,2,1.275,mixed
38,22,8,recall,"MAGNET",644,2,mixed,obj,2,0.832,mixed
38,22,9,recall,"DOORKNOB",576,2,mixed,obj,4,1.024,mixed
38,23,1,study,"FENWAY PARK",320,2,pure,loc,3,1.036,loc
38,23,2,study,"DEVIL'S TOWER",312,2,pure,loc,3,1.258,loc
38,23,3,study,"GLACIER NATIONAL PARK",330,2,pure,loc,3,1.224,loc
38,23,4,study,"ST PAULS CATHEDRAL",465,2,pure,loc,3,1.144,loc
38,23,5,study,"VIENNA",493,2,pure,loc,4,0.994,loc
38,23,6,study,"GLOBE THEATER",331,2,pure,loc,3,1.412,loc
38,23,7,study,"SPACE NEEDLE",460,2,pure,loc,4,1.326,loc
38,23,8,study,"MONTMARTRE",391,2,pure,loc,3,1.258,loc
38,23,9,study,"OLD STATE HOUSE",409,2,pure,loc,3,1.572,loc
38,23,10,study,"VIA APPIA",491,2,pure,loc,3,1.68,loc
38,23,11,study,"FLORENCE",322,2,pure,loc,4,1.201,loc
38,23,12,study,"KITTY HAWK BEACH",358,2,pure,loc,4,1.323,loc
38,23,13,study,"KREMLIN",360,2,pure,loc,4,1.425,loc
38,23,14,study,"ROCKEFELLER CENTER",437,2,pure,loc,3,1.184,loc
38,23,15,study,"BAVARIAN CASTLE",273,2,pure,loc,3,1.958,loc
38,23,16,study,"ATOMIUM",270,2,pure,loc,3,1.714,loc
38,23,17,study,"ANGKOR WAT",265,2,pure,loc,4,1.248,loc
38,23,18,study,"GALAPAGOS ISLANDS",324,2,pure,loc,4,2.009,loc
38,23,19,study,"YUKON RIVER",512,2,pure,loc,3,1.179,loc
38,23,20,study,"PANTHEON",414,2,pure,loc,3,1.681,loc
38,23,21,study,"SMOKY MOUNTAINS",457,2,pure,loc,4,1.192,loc
38,23,22,study,"METLIFE BUILDING",384,2,pure,loc,3,1.272,loc
38,23,23,study,"MACHU PICHU",376,2,pure,loc,4,1.487,loc
38,23,24,study,"WASHINGTON SQUARE ARCH",499,2,pure,loc,3,1.713,loc
38,23,1,recall,"WASHINGTON SQUARE ARCH",499,2,pure,loc,3,1.713,loc
38,23,2,recall,"MACHU PICHU",376,2,pure,loc,4,1.487,loc
38,23,3,recall,"VIA APPIA",491,2,pure,loc,3,1.68,loc
38,23,4,recall,"FLORENCE",322,2,pure,loc,4,1.201,loc
38,23,5,recall,"VENICE",488,2,pure,loc,4,1.455,loc
38,23,6,recall,"ST PAULS CATHEDRAL",465,2,pure,loc,3,1.144,loc
38,23,7,recall,"FENWAY PARK",320,2,pure,loc,3,1.036,loc
38,23,8,recall,"DEVIL'S TOWER",312,2,pure,loc,3,1.258,loc
38,23,9,recall,"ANGKOR WAT",265,2,pure,loc,4,1.248,loc
38,23,10,recall,"MONTMARTRE",391,2,pure,loc,3,1.258,loc
38,23,11,recall,"MONTMARTRE",391,2,pure,loc,3,1.258,loc
38,23,12,recall,"BAVARIAN CASTLE",273,2,pure,loc,3,1.958,loc
38,23,13,recall,"KREMLIN",360,2,pure,loc,4,1.425,loc
38,23,14,recall,"KITTY HAWK BEACH",358,2,pure,loc,4,1.323,loc
38,23,15,recall,"METLIFE BUILDING",384,2,pure,loc,3,1.272,loc
38,23,16,recall,"ROCKEFELLER CENTER",437,2,pure,loc,3,1.184,loc
38,24,1,study,"RIO DE JANEIRO",434,2,mixed,loc,3,1.291,mixed
38,24,2,study,"FORBIDDEN CITY",323,2,mixed,loc,3,1.356,mixed
38,24,3,study,"WALKMAN",757,2,mixed,obj,3,1.11,mixed
38,24,4,study,"MOUSETRAP",657,2,mixed,obj,2,1.814,mixed
38,24,5,study,"DOLLY PARTON",79,2,mixed,cel,3,1.115,mixed
38,24,6,study,"NAPOLEON",189,2,mixed,cel,3,1.452,mixed
38,24,7,study,"SEASHELL",703,2,mixed,obj,2,1.503,mixed
38,24,8,study,"BLOWDRYER",539,2,mixed,obj,2,1.063,mixed
38,24,9,study,"CRAYONS",568,2,mixed,obj,3,0.892,mixed
38,24,10,study,"MONTICELLO",390,2,mixed,loc,3,0.907,mixed
38,24,11,study,"WAILING WALL",495,2,mixed,loc,4,1.951,mixed
38,24,12,study,"NORTH POLE",405,2,mixed,loc,3,1.697,mixed
38,24,13,study,"WILL FERRELL",253,2,mixed,cel,2,1.419,mixed
38,24,14,study,"BENJAMIN FRANKLIN",28,2,mixed,cel,3,1.387,mixed
38,24,15,study,"TOMATO",741,2,mixed,obj,3,1.559,mixed
38,24,16,study,"FIRE EXTINGUISHER",586,2,mixed,obj,3,1.912,mixed
38,24,17,study,"TEAPOT",732,2,mixed,obj,2,1.386,mixed
38,24,18,study,"RAY CHARLES",209,2,mixed,cel,3,1.388,mixed
38,24,19,study,"JAY LENO",120,2,mixed,cel,3,1.106,mixed
38,24,20,study,"JULIA ROBERTS",145,2,mixed,cel,4,1.61,mixed
38,24,21,study,"JACK BLACK",110,2,mixed,cel,3,1.163,mixed
38,24,22,study,"HOLLYWOOD",345,2,mixed,loc,3,1.346,mixed
38,24,23,study,"LONDON EYE",372,2,mixed,loc,3,1.375,mixed
38,24,24,study,"CHARTRES CATHEDRAL",296,2,mixed,loc,3,1.415,mixed
38,24,1,recall,"CHARTRES CATHEDRAL",296,2,mixed,loc,3,1.415,mixed
38,24,2,recall,"JACK BLACK",110,2,mixed,cel,3,1.163,mixed
38,24,3,recall,"LONDON EYE",372,2,mixed,loc,3,1.375,mixed
38,24,4,recall,"HOLLYWOOD",345,2,mixed,loc,3,1.346,mixed
38,24,5,recall,"JULIA ROBERTS",145,2,mixed,cel,4,1.61,mixed
38,24,6,recall,"TEAPOT",732,2,mixed,obj,2,1.386,mixed
38,24,7,recall,"RAY CHARLES",209,2,mixed,cel,3,1.388,mixed
38,24,8,recall,"JAY LENO",120,2,mixed,cel,3,1.106,mixed
38,24,9,recall,"RIO DE JANEIRO",434,2,mixed,loc,3,1.291,mixed
38,24,10,recall,"MONTICELLO",390,2,mixed,loc,3,0.907,mixed
38,24,11,recall,"CRAYONS",568,2,mixed,obj,3,0.892,mixed
38,24,12,recall,"WAILING WALL",495,2,mixed,loc,4,1.951,mixed
38,24,13,recall,"NORTH POLE",405,2,mixed,loc,3,1.697,mixed
38,25,1,study,"DOLLAR",575,2,mixed,obj,4,1.545,mixed
38,25,2,study,"SHOVEL",708,2,mixed,obj,3,1.549,mixed
38,25,3,study,"MICHAEL JACKSON",180,2,mixed,cel,2,1.076,mixed
38,25,4,study,"MARTHA STEWART",172,2,mixed,cel,3,1.402,mixed
38,25,5,study,"PENTAGON",418,2,mixed,loc,3,1.325,mixed
38,25,6,study,"SISTINE CHAPEL",454,2,mixed,loc,4,1.212,mixed
38,25,7,study,"MALL OF AMERICA",378,2,mixed,loc,3,1.235,mixed
38,25,8,study,"AYERS ROCK",271,2,mixed,loc,3,1.415,mixed
38,25,9,study,"MARTIN LUTHER KING JR",173,2,mixed,cel,3,1.089,mixed
38,25,10,study,"STEVEN SPIELBERG",235,2,mixed,cel,3,1.588,mixed
38,25,11,study,"MEL GIBSON",177,2,mixed,cel,3,1.149,mixed
38,25,12,study,"KATE WINSLET",148,2,mixed,cel,3,1.24,mixed
38,25,13,study,"JAMIE FOXX",115,2,mixed,cel,2,2.027,mixed
38,25,14,study,"NEWT GINGRICH",191,2,mixed,cel,2,1.254,mixed
38,25,15,study,"LADDER",630,2,mixed,obj,2,1.206,mixed
38,25,16,study,"BOX",546,2,mixed,obj,2,1.002,mixed
38,25,17,study,"PETRI DISH",672,2,mixed,obj,3,1.234,mixed
38,25,18,study,"HANGER",609,2,mixed,obj,3,3.336,mixed
38,25,19,study,"KEYCHAIN",626,2,mixed,obj,3,1.216,mixed
38,25,20,study,"PADLOCK",663,2,mixed,obj,3,1.053,mixed
38,25,21,study,"WOOLWORTH BUILDING",505,2,mixed,loc,3,1.353,mixed
38,25,22,study,"YELLOWSTONE",510,2,mixed,loc,4,1.188,mixed
38,25,23,study,"ARC DE TRIOMPHE",267,2,mixed,loc,3,1.517,mixed
38,25,24,study,"ROMAN FORUM",438,2,mixed,loc,4,1.192,mixed
38,25,1,recall,"ROMAN FORUM",438,2,mixed,loc,4,1.192,mixed
38,25,2,recall,"ARC DE TRIOMPHE",267,2,mixed,loc,3,1.517,mixed
38,25,3,recall,"DOLLAR",575,2,mixed,obj,4,1.545,mixed
38,25,4,recall,"KEYCHAIN",626,2,mixed,obj,3,1.216,mixed
38,25,5,recall,"PADLOCK",663,2,mixed,obj,3,1.053,mixed
38,25,6,recall,"WOOLWORTH BUILDING",505,2,mixed,loc,3,1.353,mixed
38,25,7,recall,"MICHAEL JACKSON",180,2,mixed,cel,2,1.076,mixed
38,25,8,recall,"JAMIE FOXX",115,2,mixed,cel,2,2.027,mixed
38,25,9,recall,"MEL GIBSON",177,2,mixed,cel,3,1.149,mixed
38,25,10,recall,"NEWT GINGRICH",191,2,mixed,cel,2,1.254,mixed
38,25,11,recall,"SHOVEL",708,2,mixed,obj,3,1.549,mixed
38,25,12,recall,"PENTAGON",418,2,mixed,loc,3,1.325,mixed
38,25,13,recall,"YELLOWSTONE",510,2,mixed,loc,4,1.188,mixed
38,25,14,recall,"AYERS ROCK",271,2,mixed,loc,3,1.415,mixed
38,25,15,recall,"AYERS ROCK",271,2,mixed,loc,3,1.415,mixed
38,25,16,recall,"MARTIN LUTHER KING JR",173,2,mixed,cel,3,1.089,mixed
38,25,17,recall,"JAMIE FOXX",115,2,mixed,cel,2,2.027,mixed
38,25,18,recall,"KEYCHAIN",626,2,mixed,obj,3,1.216,mixed
38,26,1,study,"MARIAH CAREY",170,2,mixed,cel,2,1.389,mixed
38,26,2,study,"MICHAEL MOORE",182,2,mixed,cel,2,1.366,mixed
38,26,3,study,"CANDLE",557,2,mixed,obj,3,1.881,mixed
